,X,Y,Name,description,altitudeMode,City,VistaIPCC,Vista_ID,VistaDate,Longitude,Source,State,FID,Latitude,VistaName,VistaSType,Field_1
3898,,,,,,,,,,-117.18107364926826,,,,33.29766325575439,,Non-Dairy,
3899,,,,,,,,,,-117.02221122465939,,,,34.02789270098295,,Non-Dairy,
3900,,,,,,,,,,-120.34839470897968,,,,37.91465362396476,,Non-Dairy,
3901,,,,,,,,,,-116.1583688902688,,,,34.46260941895905,,Non-Dairy,
3902,,,,,,,,,,-120.29454327046864,,,,35.905964853537924,,Non-Dairy,
3903,,,,,,,,,,-123.06659801319005,,,,41.3467914854464,,Non-Dairy,
3904,,,,,,,,,,-122.83148236683729,,,,39.72495155569476,,Non-Dairy,
3905,,,,,,,,,,-120.13352720966084,,,,38.79752558674808,,Non-Dairy,
3906,,,,,,,,,,-116.71003368858503,,,,33.69818961433557,,Non-Dairy,
3907,,,,,,,,,,-122.4228726698635,,,,40.51842130693258,,Non-Dairy,
3908,,,,,,,,,,-121.17205388769038,,,,35.14009910030294,,Non-Dairy,
3909,,,,,,,,,,-117.09702107084132,,,,33.0705667928352,,Non-Dairy,
3910,,,,,,,,,,-115.12511322965037,,,,33.42409065260887,,Non-Dairy,
3911,,,,,,,,,,-119.9463318637687,,,,38.29580806598946,,Non-Dairy,
3912,,,,,,,,,,-119.42105735873483,,,,35.62878058752643,,Non-Dairy,
3913,,,,,,,,,,-116.73640310338271,,,,32.98555385023968,,Non-Dairy,
3914,,,,,,,,,,-120.57566886907325,,,,38.76697419972127,,Non-Dairy,
3915,,,,,,,,,,-116.96486901870605,,,,34.346633665047094,,Non-Dairy,
3916,,,,,,,,,,-116.86969872394486,,,,34.00741562563175,,Non-Dairy,
3917,,,,,,,,,,-119.86604860260303,,,,37.51068120800704,,Non-Dairy,
3918,,,,,,,,,,-115.21231552920797,,,,32.73827311665064,,Non-Dairy,
3919,,,,,,,,,,-119.26008223040792,,,,36.313890097954804,,Non-Dairy,
3920,,,,,,,,,,-122.20800537882299,,,,39.70141726430195,,Non-Dairy,
3921,,,,,,,,,,-115.66573926320983,,,,33.77532644446845,,Non-Dairy,
3922,,,,,,,,,,-119.9153004950552,,,,34.913863467978125,,Non-Dairy,
3923,,,,,,,,,,-122.23016806800024,,,,41.24527682305244,,Non-Dairy,
3924,,,,,,,,,,-121.37970904721189,,,,41.41689201985833,,Non-Dairy,
3925,,,,,,,,,,-120.28558254689743,,,,35.28596662655757,,Non-Dairy,
3926,,,,,,,,,,-120.20288629585545,,,,34.922222789531844,,Non-Dairy,
3927,,,,,,,,,,-120.40100338289601,,,,34.49582625023145,,Non-Dairy,
3928,,,,,,,,,,-122.73611596419761,,,,41.256910935894155,,Non-Dairy,
3929,,,,,,,,,,-119.89892234525685,,,,34.92392728846105,,Non-Dairy,
3930,,,,,,,,,,-123.02887216304778,,,,40.5655753682646,,Non-Dairy,
3931,,,,,,,,,,-120.70480296496845,,,,40.46610629531311,,Non-Dairy,
3932,,,,,,,,,,-119.64823710517094,,,,36.18640894740428,,Non-Dairy,
3933,,,,,,,,,,-120.73968823201666,,,,41.64289269477666,,Non-Dairy,
3934,,,,,,,,,,-116.72316856145164,,,,33.35065320801447,,Non-Dairy,
3935,,,,,,,,,,-120.37669803506373,,,,41.35189870484195,,Non-Dairy,
3936,,,,,,,,,,-120.5178830634328,,,,35.571424479239994,,Non-Dairy,
3937,,,,,,,,,,-115.53477138668775,,,,33.85454251133996,,Non-Dairy,
3938,,,,,,,,,,-120.6258413709756,,,,38.23653412270036,,Non-Dairy,
3939,,,,,,,,,,-120.55822113460273,,,,37.551164765665916,,Non-Dairy,
3940,,,,,,,,,,-120.28146754917454,,,,39.04311783319723,,Non-Dairy,
3941,,,,,,,,,,-120.21518202645997,,,,41.74430750158826,,Non-Dairy,
3942,,,,,,,,,,-119.3587958606094,,,,35.913969081534674,,Non-Dairy,
3943,,,,,,,,,,-121.0128468759185,,,,37.894544775051585,,Non-Dairy,
3944,,,,,,,,,,-121.00436129218328,,,,41.861440230692835,,Non-Dairy,
3945,,,,,,,,,,-120.75262973310068,,,,34.59405852041282,,Non-Dairy,
3946,,,,,,,,,,-120.40752121585165,,,,38.28152691189254,,Non-Dairy,
3947,,,,,,,,,,-121.31672563704055,,,,35.07588348173925,,Non-Dairy,
3948,,,,,,,,,,-116.39235593838022,,,,33.069822795291984,,Non-Dairy,
3949,,,,,,,,,,-122.09642550920005,,,,40.468451873103994,,Non-Dairy,
3950,,,,,,,,,,-115.41747066610775,,,,33.11371528241635,,Non-Dairy,
3951,,,,,,,,,,-118.14181962954272,,,,36.525873309921465,,Non-Dairy,
3952,,,,,,,,,,-120.42965264787392,,,,37.17292726570142,,Non-Dairy,
3953,,,,,,,,,,-119.11642587860126,,,,35.7066025874515,,Non-Dairy,
3954,,,,,,,,,,-117.46661012911808,,,,36.070917478534675,,Non-Dairy,
3955,,,,,,,,,,-117.32149962202027,,,,33.604195021085516,,Non-Dairy,
3956,,,,,,,,,,-120.10908992732752,,,,37.443632607814656,,Non-Dairy,
3957,,,,,,,,,,-120.31313713408974,,,,40.77089555174474,,Non-Dairy,
3958,,,,,,,,,,-116.76448591517122,,,,33.34402910239092,,Non-Dairy,
3959,,,,,,,,,,-115.02392917122218,,,,33.8310501750428,,Non-Dairy,
3960,,,,,,,,,,-118.46662697270915,,,,36.042513332089335,,Non-Dairy,
3961,,,,,,,,,,-122.89476223127846,,,,40.326383273578216,,Non-Dairy,
3962,,,,,,,,,,-118.00928753645377,,,,35.50562388062581,,Non-Dairy,
3963,,,,,,,,,,-120.19905731636581,,,,36.30271606257222,,Non-Dairy,
3964,,,,,,,,,,-120.87373788127248,,,,37.62352387684956,,Non-Dairy,
3965,,,,,,,,,,-117.7188897123468,,,,35.999702743054875,,Non-Dairy,
3966,,,,,,,,,,-120.85825768076191,,,,37.206463114417005,,Non-Dairy,
3967,,,,,,,,,,-120.59961554177966,,,,35.121174893107806,,Non-Dairy,
3968,,,,,,,,,,-115.741075972186,,,,33.615852300399155,,Non-Dairy,
3969,,,,,,,,,,-121.51560319350263,,,,39.61627137128814,,Non-Dairy,
3970,,,,,,,,,,-115.62200037921674,,,,34.32562400671699,,Non-Dairy,
3971,,,,,,,,,,-119.4764248154555,,,,35.33320649399036,,Non-Dairy,
3972,,,,,,,,,,-116.09690809206421,,,,34.21644726088069,,Non-Dairy,
3973,,,,,,,,,,-117.38529525193005,,,,35.373300353371896,,Non-Dairy,
3974,,,,,,,,,,-114.84631484946512,,,,33.02222062662932,,Non-Dairy,
3975,,,,,,,,,,-120.03487008497224,,,,39.18767384900697,,Non-Dairy,
3976,,,,,,,,,,-120.11212823590196,,,,40.06833687428924,,Non-Dairy,
3977,,,,,,,,,,-120.55304865451187,,,,34.95935820468071,,Non-Dairy,
3978,,,,,,,,,,-115.6071917301362,,,,33.09909304233415,,Non-Dairy,
3979,,,,,,,,,,-123.07062754837855,,,,41.124266879508795,,Non-Dairy,
3980,,,,,,,,,,-119.30673954912906,,,,36.501843847583444,,Non-Dairy,
3981,,,,,,,,,,-121.3322971599163,,,,38.8946969922454,,Non-Dairy,
3982,,,,,,,,,,-120.10608046043028,,,,34.76136470921119,,Non-Dairy,
3983,,,,,,,,,,-117.89117580170814,,,,34.9290662611772,,Non-Dairy,
3984,,,,,,,,,,-121.34666176508311,,,,41.1412870453803,,Non-Dairy,
3985,,,,,,,,,,-118.3434176220986,,,,34.696850665188215,,Non-Dairy,
3986,,,,,,,,,,-117.66806113538486,,,,36.24139073831346,,Non-Dairy,
3987,,,,,,,,,,-117.81731144276208,,,,34.715327324826745,,Non-Dairy,
3988,,,,,,,,,,-121.01927280927791,,,,39.314806042030874,,Non-Dairy,
3989,,,,,,,,,,-118.11023503243423,,,,35.342840437837225,,Non-Dairy,
3990,,,,,,,,,,-120.72893339777029,,,,40.4995954839448,,Non-Dairy,
3991,,,,,,,,,,-120.39581044948575,,,,35.755259454209806,,Non-Dairy,
3992,,,,,,,,,,-116.42101552224341,,,,33.820312723114185,,Non-Dairy,
3993,,,,,,,,,,-122.24684833473847,,,,41.16305147656276,,Non-Dairy,
3994,,,,,,,,,,-115.55781983955478,,,,33.321506209362326,,Non-Dairy,
3995,,,,,,,,,,-120.40084659241091,,,,38.109300859245145,,Non-Dairy,
3996,,,,,,,,,,-121.13905820164281,,,,40.23127879763743,,Non-Dairy,
3997,,,,,,,,,,-116.93999892453058,,,,35.99099906231853,,Non-Dairy,
3998,,,,,,,,,,-116.10409018929482,,,,33.081374052700895,,Non-Dairy,
3999,,,,,,,,,,-117.81559839790056,,,,35.21500168835475,,Non-Dairy,
4000,,,,,,,,,,-116.88305114664735,,,,33.48001084407223,,Non-Dairy,
4001,,,,,,,,,,-121.02377533849865,,,,40.641906110374684,,Non-Dairy,
4002,,,,,,,,,,-123.46160616077883,,,,40.83171678029694,,Non-Dairy,
4003,,,,,,,,,,-118.52080228643219,,,,34.690634366744604,,Non-Dairy,
4004,,,,,,,,,,-115.35181031407416,,,,33.43158717093727,,Non-Dairy,
4005,,,,,,,,,,-121.3856649548527,,,,39.9731142228297,,Non-Dairy,
4006,,,,,,,,,,-120.55174530296344,,,,35.09087374780779,,Non-Dairy,
4007,,,,,,,,,,-117.55423604586547,,,,34.71145410110952,,Non-Dairy,
4008,,,,,,,,,,-120.28895392712874,,,,38.86619488301077,,Non-Dairy,
4009,,,,,,,,,,-122.7379062664894,,,,41.18658137426421,,Non-Dairy,
4010,,,,,,,,,,-120.05833735042245,,,,38.21299911614563,,Non-Dairy,
4011,,,,,,,,,,-120.0301342685986,,,,35.381176123577355,,Non-Dairy,
4012,,,,,,,,,,-118.92703033720885,,,,36.08375295474895,,Non-Dairy,
4013,,,,,,,,,,-120.39989972507117,,,,41.55978045285058,,Non-Dairy,
4014,,,,,,,,,,-119.84017906141983,,,,37.20142317960122,,Non-Dairy,
4015,,,,,,,,,,-120.68190851761469,,,,36.51356782079957,,Non-Dairy,
4016,,,,,,,,,,-116.25628300390912,,,,33.42084308696763,,Non-Dairy,
4017,,,,,,,,,,-118.1924899080462,,,,35.64308566693139,,Non-Dairy,
4018,,,,,,,,,,-120.6588150034242,,,,38.2173385027545,,Non-Dairy,
4019,,,,,,,,,,-115.26789333437131,,,,33.73159090857975,,Non-Dairy,
4020,,,,,,,,,,-119.60994160935304,,,,35.77580683000859,,Non-Dairy,
4021,,,,,,,,,,-120.91507143177523,,,,34.705077012747324,,Non-Dairy,
4022,,,,,,,,,,-120.19319990461898,,,,35.78137482070021,,Non-Dairy,
4023,,,,,,,,,,-115.75587897867335,,,,33.834240284755644,,Non-Dairy,
4024,,,,,,,,,,-116.72113361520019,,,,32.80959326144368,,Non-Dairy,
4025,,,,,,,,,,-120.5841442007554,,,,35.39463972119382,,Non-Dairy,
4026,,,,,,,,,,-121.84370718413123,,,,39.77988899144463,,Non-Dairy,
4027,,,,,,,,,,-121.06741644780035,,,,36.73548762866263,,Non-Dairy,
4028,,,,,,,,,,-120.54605338616221,,,,35.439710042273596,,Non-Dairy,
4029,,,,,,,,,,-116.93574661045187,,,,32.751592774260565,,Non-Dairy,
4030,,,,,,,,,,-120.01665164575769,,,,34.81959934113447,,Non-Dairy,
4031,,,,,,,,,,-120.64273098263745,,,,36.98246696918996,,Non-Dairy,
4032,,,,,,,,,,-122.59304052708934,,,,40.749119002801265,,Non-Dairy,
4033,,,,,,,,,,-116.74169009767182,,,,34.6176212907043,,Non-Dairy,
4034,,,,,,,,,,-120.0832684327326,,,,37.669016697340865,,Non-Dairy,
4035,,,,,,,,,,-120.8413699513959,,,,39.05837860874346,,Non-Dairy,
4036,,,,,,,,,,-120.66821229795481,,,,34.631265062647984,,Non-Dairy,
4037,,,,,,,,,,-120.69075969186817,,,,36.01788659558459,,Non-Dairy,
4038,,,,,,,,,,-115.18562129049577,,,,34.08059322185202,,Non-Dairy,
4039,,,,,,,,,,-121.70674164036382,,,,40.897161386037695,,Non-Dairy,
4040,,,,,,,,,,-123.56393674111122,,,,39.79500723403179,,Non-Dairy,
4041,,,,,,,,,,-120.97599721462635,,,,40.46884665969095,,Non-Dairy,
4042,,,,,,,,,,-119.09614115431222,,,,35.535545231778755,,Non-Dairy,
4043,,,,,,,,,,-122.63459620538111,,,,40.96864264920102,,Non-Dairy,
4044,,,,,,,,,,-116.38294065518936,,,,32.748990615686296,,Non-Dairy,
4045,,,,,,,,,,-120.70517600641853,,,,35.345077529358164,,Non-Dairy,
4046,,,,,,,,,,-122.43797184099004,,,,39.095124139984264,,Non-Dairy,
4047,,,,,,,,,,-123.1758173017615,,,,39.680555415696624,,Non-Dairy,
4048,,,,,,,,,,-123.5307456171835,,,,40.083187194711236,,Non-Dairy,
4049,,,,,,,,,,-120.30723458479893,,,,35.76074561867379,,Non-Dairy,
4050,,,,,,,,,,-120.25393885462313,,,,36.131731766281106,,Non-Dairy,
4051,,,,,,,,,,-117.91204726274526,,,,35.62179458410861,,Non-Dairy,
4052,,,,,,,,,,-121.37216538962647,,,,35.33168143870019,,Non-Dairy,
4053,,,,,,,,,,-120.48359564280354,,,,41.72222551150563,,Non-Dairy,
4054,,,,,,,,,,-120.85889969479864,,,,41.46619598658634,,Non-Dairy,
4055,,,,,,,,,,-122.15402679393486,,,,41.80930128679671,,Non-Dairy,
4056,,,,,,,,,,-116.92747424625051,,,,35.071870926681676,,Non-Dairy,
4057,,,,,,,,,,-120.42416819650406,,,,35.78239557574066,,Non-Dairy,
4058,,,,,,,,,,-121.08262835934431,,,,40.53257801064173,,Non-Dairy,
4059,,,,,,,,,,-116.41501161652937,,,,33.46460590403084,,Non-Dairy,
4060,,,,,,,,,,-121.08768330936492,,,,35.6738457682679,,Non-Dairy,
4061,,,,,,,,,,-118.42356622815586,,,,35.25429762444668,,Non-Dairy,
4062,,,,,,,,,,-116.97951460253991,,,,33.29070183619926,,Non-Dairy,
4063,,,,,,,,,,-115.38706562933774,,,,34.05536691490292,,Non-Dairy,
4064,,,,,,,,,,-116.71419125344666,,,,32.85803816409947,,Non-Dairy,
4065,,,,,,,,,,-117.42539366745311,,,,32.79869940892969,,Non-Dairy,
4066,,,,,,,,,,-120.8859936501463,,,,38.68961558724534,,Non-Dairy,
4067,,,,,,,,,,-120.64063003020668,,,,35.87716943864107,,Non-Dairy,
4068,,,,,,,,,,-123.45284924604809,,,,41.088884139094155,,Non-Dairy,
4069,,,,,,,,,,-119.35028240713832,,,,35.866336349218024,,Non-Dairy,
4070,,,,,,,,,,-119.61295885066862,,,,36.484548310213334,,Non-Dairy,
4071,,,,,,,,,,-117.97903618467545,,,,36.51646134507528,,Non-Dairy,
4072,,,,,,,,,,-116.82671454480452,,,,34.85665806755905,,Non-Dairy,
4073,,,,,,,,,,-117.33354942594532,,,,34.60066333457182,,Non-Dairy,
4074,,,,,,,,,,-121.5379319570445,,,,40.060418528562,,Non-Dairy,
4075,,,,,,,,,,-117.64359148514882,,,,36.0359046872295,,Non-Dairy,
4076,,,,,,,,,,-120.46166803606937,,,,38.37996555423889,,Non-Dairy,
4077,,,,,,,,,,-120.15277458841044,,,,39.483382112763024,,Non-Dairy,
4078,,,,,,,,,,-120.5539374693403,,,,38.87417167394049,,Non-Dairy,
4079,,,,,,,,,,-118.64407141220373,,,,35.99891555055878,,Non-Dairy,
4080,,,,,,,,,,-123.69831640555147,,,,41.509636756157576,,Non-Dairy,
4081,,,,,,,,,,-116.58276056906946,,,,33.154342294473416,,Non-Dairy,
4082,,,,,,,,,,-115.85756262883541,,,,33.97081272314076,,Non-Dairy,
4083,,,,,,,,,,-121.88873733441952,,,,39.699470425435564,,Non-Dairy,
4084,,,,,,,,,,-123.05337658404306,,,,41.163413869164046,,Non-Dairy,
4085,,,,,,,,,,-120.9097565565747,,,,36.497912697176446,,Non-Dairy,
4086,,,,,,,,,,-120.01468323951578,,,,36.02539397006081,,Non-Dairy,
4087,,,,,,,,,,-120.53383677799641,,,,35.20033183421847,,Non-Dairy,
4088,,,,,,,,,,-116.94734200540607,,,,33.713814584291384,,Non-Dairy,
4089,,,,,,,,,,-121.4522593137447,,,,41.32163667283838,,Non-Dairy,
4090,,,,,,,,,,-116.38316178109298,,,,34.42283946213912,,Non-Dairy,
4091,,,,,,,,,,-119.91655543741275,,,,37.33639566830114,,Non-Dairy,
4092,,,,,,,,,,-122.16644297482841,,,,39.31244831709361,,Non-Dairy,
4093,,,,,,,,,,-122.76166069722804,,,,41.719719746275594,,Non-Dairy,
4094,,,,,,,,,,-119.35586701465762,,,,35.23808423184868,,Non-Dairy,
4095,,,,,,,,,,-121.71470702091204,,,,40.538406998686774,,Non-Dairy,
4096,,,,,,,,,,-120.80485738020397,,,,34.8677389690349,,Non-Dairy,
4097,,,,,,,,,,-118.27167325445795,,,,35.43363531408581,,Non-Dairy,
4098,,,,,,,,,,-120.05335396311962,,,,35.87210660592268,,Non-Dairy,
4099,,,,,,,,,,-115.3115762818618,,,,32.958836094267134,,Non-Dairy,
4100,,,,,,,,,,-115.13375879014373,,,,33.02553189943006,,Non-Dairy,
4101,,,,,,,,,,-117.60277977393164,,,,35.382081206963484,,Non-Dairy,
4102,,,,,,,,,,-118.02713548814148,,,,36.33306363114594,,Non-Dairy,
4103,,,,,,,,,,-119.98601437274556,,,,35.62807575192727,,Non-Dairy,
4104,,,,,,,,,,-119.93454467614546,,,,34.729615546796225,,Non-Dairy,
4105,,,,,,,,,,-120.2738336650894,,,,38.455312057815505,,Non-Dairy,
4106,,,,,,,,,,-123.1971018472313,,,,40.27392007699433,,Non-Dairy,
4107,,,,,,,,,,-120.22489400344567,,,,37.987151087813835,,Non-Dairy,
4108,,,,,,,,,,-119.55168024291405,,,,35.05193392361684,,Non-Dairy,
4109,,,,,,,,,,-116.85428264972843,,,,33.84838380711379,,Non-Dairy,
4110,,,,,,,,,,-120.46734544913056,,,,36.02334482018197,,Non-Dairy,
4111,,,,,,,,,,-116.83380431087024,,,,36.17329314567211,,Non-Dairy,
4112,,,,,,,,,,-116.92858814646738,,,,33.4069020342949,,Non-Dairy,
4113,,,,,,,,,,-121.36808088890281,,,,39.43485033477052,,Non-Dairy,
4114,,,,,,,,,,-117.94053218725651,,,,36.46213937354808,,Non-Dairy,
4115,,,,,,,,,,-115.85905706691966,,,,32.92881660241545,,Non-Dairy,
4116,,,,,,,,,,-122.3414801967317,,,,41.19491506087346,,Non-Dairy,
4117,,,,,,,,,,-120.67977817861167,,,,37.582641055198074,,Non-Dairy,
4118,,,,,,,,,,-119.89157449894218,,,,35.3942291167668,,Non-Dairy,
4119,,,,,,,,,,-115.66374139263353,,,,32.8098872610818,,Non-Dairy,
4120,,,,,,,,,,-115.42839216299504,,,,33.313625326902816,,Non-Dairy,
4121,,,,,,,,,,-117.51397935398687,,,,35.60257066287202,,Non-Dairy,
4122,,,,,,,,,,-122.46510370541134,,,,40.880800020219866,,Non-Dairy,
4123,,,,,,,,,,-120.97788310067676,,,,38.86690279054778,,Non-Dairy,
4124,,,,,,,,,,-117.64417792731105,,,,35.39567436189206,,Non-Dairy,
4125,,,,,,,,,,-120.1412203110524,,,,41.720145847616905,,Non-Dairy,
4126,,,,,,,,,,-115.09421721114046,,,,32.80986863398041,,Non-Dairy,
4127,,,,,,,,,,-121.31405569189452,,,,36.44123833354372,,Non-Dairy,
4128,,,,,,,,,,-120.06032206718709,,,,34.77466130383781,,Non-Dairy,
4129,,,,,,,,,,-120.3697660561196,,,,36.56015661119025,,Non-Dairy,
4130,,,,,,,,,,-122.83463697637843,,,,40.590752409945146,,Non-Dairy,
4131,,,,,,,,,,-120.87986752887025,,,,39.209826944567084,,Non-Dairy,
4132,,,,,,,,,,-123.66573707166681,,,,39.41336627887053,,Non-Dairy,
4133,,,,,,,,,,-115.24874345938906,,,,33.02373472534338,,Non-Dairy,
4134,,,,,,,,,,-121.20202122204248,,,,40.327431930229615,,Non-Dairy,
4135,,,,,,,,,,-123.67103567380597,,,,39.72863535331122,,Non-Dairy,
4136,,,,,,,,,,-120.03463012493276,,,,41.457945795663434,,Non-Dairy,
4137,,,,,,,,,,-121.85239830984551,,,,39.52526248950522,,Non-Dairy,
4138,,,,,,,,,,-120.78554626324693,,,,39.10339847234628,,Non-Dairy,
4139,,,,,,,,,,-121.50031332312632,,,,40.72188567625731,,Non-Dairy,
4140,,,,,,,,,,-119.5045305466957,,,,34.97789501165906,,Non-Dairy,
4141,,,,,,,,,,-117.21252816589829,,,,33.18073178308823,,Non-Dairy,
4142,,,,,,,,,,-118.86156458860042,,,,35.8835868402909,,Non-Dairy,
4143,,,,,,,,,,-119.84014896968503,,,,35.81712994394693,,Non-Dairy,
4144,,,,,,,,,,-117.92887849829427,,,,34.67504115137382,,Non-Dairy,
4145,,,,,,,,,,-120.10660018259672,,,,36.66099180626987,,Non-Dairy,
4146,,,,,,,,,,-122.90893488809627,,,,40.06955433719169,,Non-Dairy,
4147,,,,,,,,,,-118.90994821190391,,,,34.585994744208804,,Non-Dairy,
4148,,,,,,,,,,-120.43864697507907,,,,34.54971215036695,,Non-Dairy,
4149,,,,,,,,,,-117.6482872877521,,,,35.42877927401612,,Non-Dairy,
4150,,,,,,,,,,-115.537638300519,,,,33.909967973762626,,Non-Dairy,
4151,,,,,,,,,,-123.25924387773483,,,,40.92956860956409,,Non-Dairy,
4152,,,,,,,,,,-123.09124031275051,,,,41.97746059516439,,Non-Dairy,
4153,,,,,,,,,,-121.37084618125729,,,,39.61036392144173,,Non-Dairy,
4154,,,,,,,,,,-114.94577396961176,,,,34.0414540668195,,Non-Dairy,
4155,,,,,,,,,,-118.66592926853876,,,,36.01760733338384,,Non-Dairy,
4156,,,,,,,,,,-120.02556483894787,,,,41.09357691180922,,Non-Dairy,
4157,,,,,,,,,,-120.75600414755125,,,,37.29730159500031,,Non-Dairy,
4158,,,,,,,,,,-120.76251876180743,,,,35.420485868862336,,Non-Dairy,
4159,,,,,,,,,,-116.9618344670633,,,,33.266529686095424,,Non-Dairy,
4160,,,,,,,,,,-123.26175814946379,,,,39.140352493035266,,Non-Dairy,
4161,,,,,,,,,,-116.23050975899355,,,,34.415609188095644,,Non-Dairy,
4162,,,,,,,,,,-120.36096802275728,,,,37.6635318830485,,Non-Dairy,
4163,,,,,,,,,,-119.91891675893442,,,,38.62113821517945,,Non-Dairy,
4164,,,,,,,,,,-118.88282272483995,,,,35.40769939707004,,Non-Dairy,
4165,,,,,,,,,,-121.07379569310484,,,,37.75388619045268,,Non-Dairy,
4166,,,,,,,,,,-122.67276413056379,,,,40.278354223892315,,Non-Dairy,
4167,,,,,,,,,,-123.4995421914774,,,,40.09904483083811,,Non-Dairy,
4168,,,,,,,,,,-120.49138198478774,,,,39.04188264668381,,Non-Dairy,
4169,,,,,,,,,,-117.97192061601018,,,,36.51742831528081,,Non-Dairy,
4170,,,,,,,,,,-120.64182823249209,,,,36.104657279734305,,Non-Dairy,
4171,,,,,,,,,,-118.23699963102915,,,,35.02481219150198,,Non-Dairy,
4172,,,,,,,,,,-115.92234159586204,,,,33.119496539006015,,Non-Dairy,
4173,,,,,,,,,,-118.74625845547874,,,,35.661886599567765,,Non-Dairy,
4174,,,,,,,,,,-121.23009253488634,,,,40.26243019348164,,Non-Dairy,
4175,,,,,,,,,,-120.97874459548859,,,,40.09302057975012,,Non-Dairy,
4176,,,,,,,,,,-123.20368037787864,,,,40.341601547144364,,Non-Dairy,
4177,,,,,,,,,,-115.45397217809793,,,,33.55466248353112,,Non-Dairy,
4178,,,,,,,,,,-116.75560474895178,,,,36.220223252888665,,Non-Dairy,
4179,,,,,,,,,,-117.30477478576601,,,,33.13030414670007,,Non-Dairy,
4180,,,,,,,,,,-123.21120670982694,,,,41.97015454565705,,Non-Dairy,
4181,,,,,,,,,,-117.33739902743027,,,,33.82546182181484,,Non-Dairy,
4182,,,,,,,,,,-115.42870286249882,,,,33.67150286417505,,Non-Dairy,
4183,,,,,,,,,,-117.57826885573711,,,,35.9285160280922,,Non-Dairy,
4184,,,,,,,,,,-119.90789660518116,,,,34.44147409544504,,Non-Dairy,
4185,,,,,,,,,,-115.92312640095436,,,,33.57131081296317,,Non-Dairy,
4186,,,,,,,,,,-119.85867051660483,,,,36.55528549217766,,Non-Dairy,
4187,,,,,,,,,,-119.99724867032067,,,,34.667670351832044,,Non-Dairy,
4188,,,,,,,,,,-120.88226187629445,,,,38.731489610621615,,Non-Dairy,
4189,,,,,,,,,,-118.45130924059414,,,,34.682037882444476,,Non-Dairy,
4190,,,,,,,,,,-121.18720698632164,,,,36.646005564428066,,Non-Dairy,
4191,,,,,,,,,,-118.22779045204457,,,,35.082604594367346,,Non-Dairy,
4192,,,,,,,,,,-121.80088810690445,,,,41.89890222619424,,Non-Dairy,
4193,,,,,,,,,,-118.60675628492008,,,,35.88294850769101,,Non-Dairy,
4194,,,,,,,,,,-117.60753496081657,,,,35.1323083883945,,Non-Dairy,
4195,,,,,,,,,,-115.34844991515219,,,,34.07767279128925,,Non-Dairy,
4196,,,,,,,,,,-115.5923949427794,,,,33.67648777178151,,Non-Dairy,
4197,,,,,,,,,,-116.77445407448845,,,,35.492308544215604,,Non-Dairy,
4198,,,,,,,,,,-120.64752360737774,,,,36.47941340625753,,Non-Dairy,
4199,,,,,,,,,,-116.34127954033504,,,,34.030678090178306,,Non-Dairy,
4200,,,,,,,,,,-121.13992719892654,,,,39.12200450363564,,Non-Dairy,
4201,,,,,,,,,,-117.89674062122043,,,,34.61702280764597,,Non-Dairy,
4202,,,,,,,,,,-120.13701004414654,,,,41.12534699114596,,Non-Dairy,
4203,,,,,,,,,,-121.34907766578274,,,,38.27854109193021,,Non-Dairy,
4204,,,,,,,,,,-119.32036737922733,,,,35.41960583257818,,Non-Dairy,
4205,,,,,,,,,,-120.11752902523654,,,,35.456029039098375,,Non-Dairy,
4206,,,,,,,,,,-120.48083564723754,,,,34.77962582706526,,Non-Dairy,
4207,,,,,,,,,,-120.18389021064097,,,,37.42793800166038,,Non-Dairy,
4208,,,,,,,,,,-121.19912667333277,,,,36.51203018764531,,Non-Dairy,
4209,,,,,,,,,,-121.59676337667585,,,,41.956639776340545,,Non-Dairy,
4210,,,,,,,,,,-119.94996827826446,,,,35.75243554944245,,Non-Dairy,
4211,,,,,,,,,,-121.40984095395338,,,,39.3922758733957,,Non-Dairy,
4212,,,,,,,,,,-123.3360324098489,,,,40.468761663485544,,Non-Dairy,
4213,,,,,,,,,,-120.6617053038525,,,,35.859977399681846,,Non-Dairy,
4214,,,,,,,,,,-116.26168496734701,,,,33.377953223067635,,Non-Dairy,
4215,,,,,,,,,,-120.77272630009884,,,,41.696099098351034,,Non-Dairy,
4216,,,,,,,,,,-115.1188078884691,,,,34.46002491385506,,Non-Dairy,
4217,,,,,,,,,,-119.978463451324,,,,35.64402724588808,,Non-Dairy,
4218,,,,,,,,,,-118.52588383777949,,,,36.02395192409125,,Non-Dairy,
4219,,,,,,,,,,-122.23213074574116,,,,39.66951215785435,,Non-Dairy,
4220,,,,,,,,,,-118.96984407641519,,,,36.21944634822603,,Non-Dairy,
4221,,,,,,,,,,-121.25567987984763,,,,34.44247327474882,,Non-Dairy,
4222,,,,,,,,,,-117.26293296274761,,,,34.116650375159935,,Non-Dairy,
4223,,,,,,,,,,-120.03656922160404,,,,37.80013681225363,,Non-Dairy,
4224,,,,,,,,,,-123.77911721773788,,,,41.03929222563065,,Non-Dairy,
4225,,,,,,,,,,-116.0999029303402,,,,33.130079249205224,,Non-Dairy,
4226,,,,,,,,,,-122.56148592491387,,,,39.4789800934621,,Non-Dairy,
4227,,,,,,,,,,-115.63357641748158,,,,33.914646703181596,,Non-Dairy,
4228,,,,,,,,,,-116.47083997134251,,,,33.82646387626714,,Non-Dairy,
